"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"99",0.930817610062894,0.106778665635493,0.190406755200595,0.0481981027860471,0.837787528370386,0.917690208531312,0.739455137629322
"100",0.981132075471699,0.104756459701455,0.186197479197554,0.0472684523243058,0.843058293638384,0.921939120773436,0.746155180597879
"101",1.0314465408805,0.103066609448424,0.181788333376653,0.046269553718713,0.848244034994279,0.925891245800122,0.752760755102036
"102",1.08176100628931,0.101608251490568,0.178908064870405,0.0458219390832627,0.853356399849151,0.928749418399052,0.758288148989694
"103",1.13207547169811,0.100298444801258,0.17570450967243,0.0445614520892566,0.858402862480661,0.931983928715794,0.764380342278991
"104",1.18238993710692,0.0990698000970809,0.1732786900965,0.0442919511420498,0.863387506510702,0.936082315454074,0.77040967136914
"105",1.23270440251572,0.0978682611259278,0.169989763426082,0.0426467043081518,0.868311695749743,0.939729303565559,0.778648063579282
"106",1.28301886792453,0.0966511057938469,0.16738560720187,0.0417732711538692,0.87317464446893,0.942716802053212,0.785381565477985
"107",1.33333333333333,0.0953851948458976,0.164639203901694,0.0417212100437372,0.877973899555516,0.945607129591576,0.791971500515973
"108",1.38364779874214,0.0940454680566576,0.162488677377696,0.0413312658532447,0.882705747004908,0.948295125358861,0.798267712074626
"109",1.43396226415094,0.0926136705074324,0.159904242881651,0.0404697901443332,0.887365554326036,0.951311427354438,0.802648661136608
"110",1.48427672955975,0.0910772822673581,0.157234791213506,0.0399687309945135,0.891948059094205,0.954216621336756,0.807651968087683
"111",1.53459119496855,0.0894286213705388,0.15428754610933,0.0390336376973309,0.89644761237071,0.9564654087925,0.813816139281996
"112",1.58490566037736,0.0876640903332003,0.151227835695352,0.0383645447376883,0.900858384211375,0.95894936257796,0.817951980747352
"113",1.63522012578616,0.0857835389612325,0.14875559145322,0.0374021719275408,0.905174537115084,0.961933104475919,0.825379532444357
"114",1.68553459119497,0.0837897197381586,0.146003056583725,0.0365087840173993,0.909390372070463,0.964265697794943,0.831303538238514
"115",1.73584905660377,0.0816878159668105,0.143793496276274,0.0356382507823526,0.913500450861246,0.966743231504341,0.836684577559286
"116",1.78616352201258,0.0794850266756909,0.140153149312563,0.0344381425928857,0.917499697486438,0.969202485333142,0.841833480488713
"117",1.83647798742138,0.07719019588099,0.136745024570985,0.0335089444773067,0.921383480926991,0.971581668196008,0.846660702204498
